Length;Width;Qty;Label;Enabled
1000;600;1;j1.jos;TRUE
632;600;1;j1.lat;TRUE
632;600;1;j1.lat;TRUE
962;100;1;j1.leg1;TRUE
962;100;1;j1.leg2;TRUE
964;100;1;j1.leg;TRUE
600;700;1;r1.jos;TRUE
1832;700;1;r1.lat;TRUE
1832;700;1;r1.lat;TRUE
564;699;1;r1.sus;TRUE
564;680;1;r1.pol;TRUE
564;680;1;r1.pol;TRUE
564;680;1;r1.pol;TRUE
564;680;1;r1.pol;TRUE
564;680;1;r1.pol;TRUE
564;680;1;r1.pol;TRUE
564;680;1;r1.pol;TRUE
